order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD7058,Akash,2017-05-09,2017,May,5,9,"Eggs, Meat & Fish",Chicken,1885.08,0.3,163.92,2049,8.695652173913043,Central,Ramanadhapuram
OD7059,Ganesh,2015-11-12,2015,November,11,12,Snacks,Noodles,1033.68,0.32,382.32,1416,36.986301369863014,Central,Nagercoil
OD7060,Rumaiza,2018-12-15,2018,December,12,15,Fruits & Veggies,Organic Fruits,365.37,0.34,275.63,641,75.43859649122807,Central,Karur
OD7061,Veronica,2015-12-02,2015,December,12,2,Snacks,Cookies,1398.76,0.2,658.24,2057,47.05882352941176,Central,Tenkasi
OD7062,Kumar,2017-04-15,2017,April,4,15,Oil & Masala,Spices,523.92,0.35,184.08,708,35.135135135135144,Central,Nagercoil
OD7063,Malik,2016-11-12,2016,November,11,12,Fruits & Veggies,Fresh Fruits,957.6,0.22,410.4,1368,42.857142857142854,Central,Coimbatore
OD7064,Vinne,2017-06-27,2017,June,6,27,Snacks,Chocolates,1728.48,0.16,487.52,2216,28.205128205128204,Central,Trichy
OD7065,Shah,2018-08-01,2018,August,8,1,Snacks,Noodles,1937.58,0.18,315.42,2253,16.27906976744186,Central,Madurai
OD7066,Hafiz,2015-11-12,2015,November,11,12,Fruits & Veggies,Organic Vegetables,1865.76,0.35,526.24,2392,28.205128205128204,Central,Ooty
OD7067,Sudha,2016-08-05,2016,August,8,5,Food Grains,Organic Staples,1917.8,0.27,312.2,2230,16.27906976744186,Central,Kanyakumari
OD7068,Suresh,2017-05-21,2017,May,5,21,Beverages,Soft Drinks,577.22,0.24,353.78,931,61.29032258064515,Central,Krishnagiri
OD7069,Yadav,2017-12-17,2017,December,12,17,Food Grains,Atta & Flour,1006.05,0.33,52.95,1059,5.2631578947368425,Central,Dharmapuri
OD7070,Kumar,2016-06-01,2016,June,6,1,Snacks,Noodles,1246,0.32,979,2225,78.57142857142857,Central,Karur
OD7071,Amy,2015-10-07,2015,October,10,7,Bakery,Cakes,555.9300000000001,0.29,83.07,639,14.942528735632182,Central,Coimbatore
OD7072,Suresh,2018-11-24,2018,November,11,24,Bakery,Cakes,906.48,0.15,352.52,1259,38.888888888888886,Central,Vellore
OD7073,Yadav,2017-06-21,2017,June,6,21,Fruits & Veggies,Organic Vegetables,1042.6,0.33,561.4,1604,53.84615384615385,Central,Madurai
OD7074,Ram,2015-07-21,2015,July,7,21,Bakery,Biscuits,602.48,0.21,283.52,886,47.05882352941176,Central,Pudukottai
OD7075,Vidya,2016-08-05,2016,August,8,5,"Eggs, Meat & Fish",Chicken,1019.2,0.31,436.8,1456,42.857142857142854,Central,Chennai
OD7076,Adavan,2018-07-05,2018,July,7,5,Snacks,Noodles,1864.02,0.29,118.98,1983,6.382978723404256,Central,Tirunelveli
OD7077,Aditi,2015-10-10,2015,October,10,10,Fruits & Veggies,Organic Vegetables,496.62,0.35,304.38,801,61.29032258064516,Central,Tenkasi
OD7078,Willams,2018-05-18,2018,May,5,18,Snacks,Noodles,1639.58,0.13,606.42,2246,36.986301369863014,Central,Theni
OD7079,Haseena,2018-09-02,2018,September,9,2,"Eggs, Meat & Fish",Eggs,1478.7,0.2,111.3,1590,7.526881720430108,Central,Vellore
OD7080,Veronica,2015-12-09,2015,December,12,9,Fruits & Veggies,Fresh Fruits,360.99,0.24,212.01,573,58.73015873015872,Central,Ramanadhapuram
OD7081,Akash,2016-07-09,2016,July,7,9,Snacks,Noodles,863.55,0.15,45.45,909,5.2631578947368425,Central,Kanyakumari
OD7082,Shah,2017-09-26,2017,September,9,26,Beverages,Health Drinks,1089.46,0.26,69.54,1159,6.382978723404256,Central,Dharmapuri
OD7083,Suresh,2017-06-24,2017,June,6,24,Snacks,Chocolates,1014.4,0.2,253.6,1268,25,Central,Madurai
OD7084,Vince,2017-05-21,2017,May,5,21,Beverages,Soft Drinks,980.78,0.25,710.22,1691,72.41379310344827,Central,Viluppuram
OD7085,Ram,2016-11-21,2016,November,11,21,Food Grains,Organic Staples,559.44,0.18,217.56,777,38.888888888888886,Central,Madurai
OD7086,Komal,2016-11-23,2016,November,11,23,Fruits & Veggies,Fresh Vegetables,2107.14,0.25,314.86,2422,14.942528735632186,Central,Tirunelveli
OD7087,Malik,2017-04-21,2017,April,4,21,Oil & Masala,Edible Oil & Ghee,1175.87,0.25,817.13,1993,69.49152542372882,Central,Madurai
OD7088,Vidya,2015-07-21,2015,July,7,21,Bakery,Breads & Buns,972.04,0.3,306.96,1279,31.57894736842105,Central,Krishnagiri
OD7089,Vinne,2016-11-21,2016,November,11,21,"Eggs, Meat & Fish",Chicken,909.35,0.23,489.65,1399,53.84615384615385,Central,Bodi
OD7090,Sundar,2015-11-23,2015,November,11,23,Food Grains,Dals & Pulses,1758.74,0.28,112.26,1871,6.382978723404256,Central,Vellore
OD7091,Sabeela,2017-05-21,2017,May,5,21,Beverages,Health Drinks,913.32,0.25,634.68,1548,69.4915254237288,Central,Ooty
OD7092,Arutra,2018-06-24,2018,June,6,24,Bakery,Breads & Buns,999.18,0.24,586.82,1586,58.73015873015874,Central,Virudhunagar
OD7093,Amrish,2018-08-04,2018,August,8,4,Snacks,Noodles,2087.54,0.31,206.46,2294,9.89010989010989,Central,Viluppuram
OD7094,Muneer,2016-09-17,2016,September,9,17,Food Grains,Organic Staples,744.1800000000001,0.12,197.82,942,26.582278481012654,Central,Vellore
OD7095,Vidya,2016-04-02,2016,April,4,2,Beverages,Health Drinks,1899.16,0.13,504.84,2404,26.582278481012654,Central,Namakkal
OD7096,James,2017-05-09,2017,May,5,9,Bakery,Breads & Buns,488.68,0.29,154.32,643,31.57894736842105,Central,Perambalur
OD7097,Harish,2017-06-11,2017,June,6,11,Fruits & Veggies,Fresh Vegetables,435.2,0.34,108.8,544,25,Central,Krishnagiri
OD7098,Kumar,2017-06-11,2017,June,6,11,Oil & Masala,Edible Oil & Ghee,1385.52,0.18,120.48,1506,8.695652173913043,Central,Theni
OD7099,Sudeep,2017-05-09,2017,May,5,9,"Eggs, Meat & Fish",Fish,1085.76,0.29,422.24,1508,38.88888888888889,Central,Dindigul
OD7100,Vidya,2015-11-18,2015,November,11,18,Beverages,Soft Drinks,1073.55,0.3,189.45,1263,17.64705882352941,Central,Ooty
OD7101,Sudeep,2017-12-19,2017,December,12,19,Bakery,Biscuits,1877.65,0.25,331.35,2209,17.647058823529413,Central,Virudhunagar
OD7102,Krithika,2018-12-07,2018,December,12,7,"Eggs, Meat & Fish",Eggs,1974.21,0.35,524.79,2499,26.582278481012654,Central,Dharmapuri
OD7103,Amy,2018-12-28,2018,December,12,28,"Eggs, Meat & Fish",Eggs,571.5,0.29,63.5,635,11.11111111111111,Central,Krishnagiri
OD7104,Harish,2018-01-12,2018,January,1,12,Snacks,Cookies,1632.96,0.22,635.04,2268,38.888888888888886,Central,Tenkasi
OD7105,Yadav,2016-11-21,2016,November,11,21,Oil & Masala,Masalas,1607.71,0.35,329.29,1937,20.481927710843376,Central,Kanyakumari
OD7106,James,2016-05-17,2016,May,5,17,Beverages,Health Drinks,882,0.26,378,1260,42.857142857142854,Central,Viluppuram
OD7107,Arvind,2016-08-06,2016,August,8,6,Snacks,Cookies,749.0799999999999,0.26,478.92,1228,63.934426229508205,Central,Dindigul
OD7108,Harish,2015-10-10,2015,October,10,10,"Eggs, Meat & Fish",Mutton,1475.33,0.32,545.67,2021,36.986301369863014,Central,Chennai
OD7109,Yusuf,2017-02-16,2017,February,2,16,Snacks,Chocolates,869.4,0.15,510.6,1380,58.730158730158735,Central,Ramanadhapuram
OD7110,Aditi,2017-05-09,2017,May,5,9,"Eggs, Meat & Fish",Eggs,1748.79,0.15,410.21,2159,23.456790123456788,Central,Madurai
OD7111,Willams,2018-06-16,2018,June,6,16,Food Grains,Organic Staples,1235.4,0.34,184.6,1420,14.942528735632182,Central,Ooty
OD7112,Muneer,2017-03-15,2017,March,3,15,Snacks,Noodles,1778.16,0.31,133.84,1912,7.526881720430108,Central,Salem
OD7113,Ravi,2018-03-02,2018,March,3,2,Beverages,Health Drinks,975,0.22,525,1500,53.84615384615385,Central,Ramanadhapuram
OD7114,Hussain,2018-05-18,2018,May,5,18,Bakery,Breads & Buns,1262.94,0.28,95.06,1358,7.526881720430108,Central,Krishnagiri
OD7115,Amrish,2018-06-04,2018,June,6,4,Fruits & Veggies,Fresh Vegetables,1072.44,0.35,251.56,1324,23.456790123456788,Central,Namakkal
OD7116,Sharon,2018-09-22,2018,September,9,22,Bakery,Biscuits,1268.5,0.3,881.5,2150,69.49152542372882,Central,Pudukottai
OD7117,Roshan,2016-11-02,2016,November,11,2,Snacks,Chocolates,1812.26,0.13,636.74,2449,35.13513513513514,Central,Tirunelveli
OD7118,Rumaiza,2018-03-26,2018,March,3,26,Beverages,Health Drinks,743.85,0.28,39.15,783,5.263157894736842,Central,Dharmapuri
OD7119,Amy,2017-04-21,2017,April,4,21,Fruits & Veggies,Fresh Fruits,1992.32,0.18,271.68,2264,13.636363636363638,Central,Dharmapuri
OD7120,Muneer,2016-06-01,2016,June,6,1,Fruits & Veggies,Fresh Fruits,1183.58,0.31,725.42,1909,61.29032258064516,Central,Vellore
OD7121,Ramesh,2018-07-05,2018,July,7,5,Fruits & Veggies,Fresh Fruits,1215.3600000000001,0.1,472.64,1688,38.888888888888886,Central,Trichy
OD7122,Akash,2018-05-06,2018,May,5,6,Snacks,Noodles,833.52,0.15,374.48,1208,44.92753623188406,Central,Madurai
OD7123,Rumaiza,2017-12-26,2017,December,12,26,Snacks,Cookies,1205.76,0.12,678.24,1884,56.25,East,Tenkasi
OD7124,Komal,2018-09-02,2018,September,9,2,Fruits & Veggies,Fresh Vegetables,1630.48,0.15,201.52,1832,12.359550561797754,East,Cumbum
OD7125,Adavan,2016-09-06,2016,September,9,6,Oil & Masala,Spices,1742.4,0.19,677.6,2420,38.88888888888889,East,Salem
OD7126,Arutra,2015-07-19,2015,July,7,19,"Eggs, Meat & Fish",Eggs,480.24,0.18,71.76,552,14.942528735632186,East,Virudhunagar
OD7127,Verma,2018-08-19,2018,August,8,19,Snacks,Chocolates,1987.68,0.35,436.32,2424,21.951219512195124,East,Tirunelveli
OD7128,Willams,2015-04-28,2015,April,4,28,Beverages,Health Drinks,709.56,0.33,166.44,876,23.45679012345679,East,Cumbum
OD7129,Alan,2016-04-30,2016,April,4,30,Beverages,Soft Drinks,519.75,0.14,305.25,825,58.730158730158735,East,Karur
OD7130,Verma,2017-07-17,2017,July,7,17,Food Grains,Atta & Flour,1647.76,0.27,268.24,1916,16.27906976744186,East,Tirunelveli
OD7131,Suresh,2018-10-06,2018,October,10,6,Snacks,Chocolates,316.2,0.3,193.8,510,61.29032258064516,East,Nagercoil
OD7132,Amrish,2018-11-24,2018,November,11,24,Fruits & Veggies,Fresh Fruits,1122.58,0.28,394.42,1517,35.13513513513514,East,Karur
OD7133,Komal,2018-12-20,2018,December,12,20,Food Grains,Organic Staples,939.75,0.11,313.25,1253,33.33333333333333,East,Coimbatore
OD7134,Jackson,2017-04-18,2017,April,4,18,Food Grains,Atta & Flour,1023.1,0.17,550.9,1574,53.84615384615385,East,Vellore
OD7135,Malik,2015-08-04,2015,August,8,4,Oil & Masala,Spices,1004.4,0.14,615.6,1620,61.29032258064516,East,Tirunelveli
OD7136,Vinne,2017-07-22,2017,July,7,22,Oil & Masala,Masalas,1944.19,0.25,516.81,2461,26.582278481012654,East,Virudhunagar
OD7137,Akash,2016-09-10,2016,September,9,10,Food Grains,Atta & Flour,1547.1,0.21,362.9,1910,23.456790123456788,East,Cumbum
OD7138,Alan,2015-11-01,2015,November,11,1,Snacks,Cookies,1191.3,0.34,613.7,1805,51.51515151515152,East,Vellore
OD7139,Jackson,2017-07-17,2017,July,7,17,"Eggs, Meat & Fish",Chicken,738.65,0.34,130.35,869,17.647058823529413,East,Coimbatore
OD7140,Akash,2015-09-08,2015,September,9,8,Fruits & Veggies,Fresh Fruits,1154.13,0.24,86.87,1241,7.526881720430108,East,Virudhunagar
OD7141,Vinne,2015-04-28,2015,April,4,28,Oil & Masala,Spices,681.5,0.27,43.5,725,6.382978723404255,East,Kanyakumari
OD7142,Muneer,2016-01-17,2016,January,1,17,Oil & Masala,Masalas,1399.44,0.1,266.56,1666,19.047619047619047,East,Madurai
OD7143,Sudha,2018-09-02,2018,September,9,2,Bakery,Breads & Buns,1666.5,0.22,555.5,2222,33.33333333333333,East,Theni
OD7144,Jonas,2015-07-19,2015,July,7,19,Beverages,Soft Drinks,1156.98,0.16,596.02,1753,51.515151515151516,East,Chennai
OD7145,Sudha,2017-06-17,2017,June,6,17,"Eggs, Meat & Fish",Eggs,1505.52,0.12,708.48,2214,47.05882352941176,East,Viluppuram
OD7146,Jonas,2015-04-28,2015,April,4,28,Beverages,Soft Drinks,1078.2,0.34,718.8,1797,66.66666666666666,East,Tenkasi
OD7147,Adavan,2015-04-01,2015,April,4,1,Oil & Masala,Masalas,1328.32,0.11,1043.68,2372,78.57142857142858,East,Perambalur
OD7148,Vinne,2017-12-18,2017,December,12,18,Fruits & Veggies,Organic Fruits,1603.32,0.17,120.68,1724,7.526881720430108,East,Virudhunagar
OD7149,Aditi,2016-01-05,2016,January,1,5,Food Grains,Dals & Pulses,845.39,0.14,83.61,929,9.89010989010989,East,Krishnagiri
OD7150,Surya,2018-11-28,2018,November,11,28,Beverages,Health Drinks,721.54,0.33,117.46,839,16.27906976744186,East,Trichy
OD7151,Aditi,2015-11-19,2015,November,11,19,Snacks,Cookies,1312.08,0.32,249.92,1562,19.047619047619047,East,Salem
OD7152,Verma,2018-02-11,2018,February,2,11,Food Grains,Dals & Pulses,1976.4,0.16,463.6,2440,23.456790123456788,East,Viluppuram
OD7153,Yadav,2017-04-01,2017,April,4,1,Oil & Masala,Masalas,731.6800000000001,0.1,344.32,1076,47.05882352941176,East,Tenkasi
OD7154,Amrish,2016-07-09,2016,July,7,9,Oil & Masala,Masalas,436.08000000000004,0.2,195.92,632,44.927536231884055,East,Tirunelveli
OD7155,Verma,2018-07-20,2018,July,7,20,Snacks,Cookies,1228.08,0.28,964.92,2193,78.57142857142857,East,Theni
OD7156,Sudeep,2017-05-02,2017,May,5,2,Oil & Masala,Edible Oil & Ghee,1197,0.25,63,1260,5.263157894736842,East,Virudhunagar
OD7157,Arutra,2017-10-14,2017,October,10,14,"Eggs, Meat & Fish",Chicken,356.82,0.28,269.18,626,75.43859649122807,East,Trichy
OD7158,James,2017-10-13,2017,October,10,13,Food Grains,Atta & Flour,1754.4099999999999,0.22,716.59,2471,40.845070422535215,East,Kanyakumari
OD7159,Sharon,2018-10-23,2018,October,10,23,Food Grains,Atta & Flour,877.3,0.26,537.7,1415,61.290322580645174,East,Viluppuram
OD7160,Krithika,2017-07-08,2017,July,7,8,Food Grains,Rice,1118.3400000000001,0.34,843.66,1962,75.43859649122805,East,Namakkal
OD7161,Ravi,2016-09-18,2016,September,9,18,Fruits & Veggies,Organic Fruits,2150.1,0.13,238.9,2389,11.111111111111112,East,Chennai
OD7162,Verma,2018-09-15,2018,September,9,15,"Eggs, Meat & Fish",Mutton,2033.9,0.33,331.1,2365,16.27906976744186,East,Ramanadhapuram
OD7163,Shah,2017-11-13,2017,November,11,13,"Eggs, Meat & Fish",Eggs,801.96,0.18,176.04,978,21.95121951219512,East,Ooty
OD7164,Ram,2018-06-19,2018,June,6,19,Food Grains,Rice,617.46,0.17,135.54,753,21.95121951219512,East,Ramanadhapuram
OD7165,Peer,2015-06-06,2015,June,6,6,Bakery,Breads & Buns,1770.03,0.16,722.97,2493,40.845070422535215,East,Salem
OD7166,Hussain,2018-05-28,2018,May,5,28,Bakery,Breads & Buns,1696.58,0.32,372.42,2069,21.951219512195124,East,Chennai
OD7167,Haseena,2017-10-29,2017,October,10,29,Fruits & Veggies,Fresh Vegetables,967.4,0.25,414.6,1382,42.85714285714286,East,Vellore
OD7168,Ramesh,2015-12-23,2015,December,12,23,Oil & Masala,Edible Oil & Ghee,2137.59,0.23,319.41,2457,14.942528735632186,East,Vellore
OD7169,Sundar,2017-10-02,2017,October,10,2,Bakery,Biscuits,623.28,0.28,118.72,742,19.04761904761905,East,Namakkal
OD7170,Arutra,2015-05-11,2015,May,5,11,"Eggs, Meat & Fish",Mutton,539.22,0.35,87.78,627,16.279069767441857,East,Kanyakumari
OD7171,Mathew,2017-06-17,2017,June,6,17,Bakery,Biscuits,403.68,0.25,292.32,696,72.41379310344827,East,Perambalur
OD7172,Muneer,2018-03-02,2018,March,3,2,Oil & Masala,Edible Oil & Ghee,1934.52,0.17,123.48,2058,6.382978723404256,East,Vellore
OD7173,Anu,2018-09-02,2018,September,9,2,Snacks,Cookies,693.84,0.19,132.16,826,19.047619047619047,East,Dindigul
OD7174,Verma,2016-01-05,2016,January,1,5,Oil & Masala,Spices,577.71,0.27,339.29,917,58.730158730158735,East,Vellore
OD7175,Harish,2017-04-18,2017,April,4,18,Bakery,Biscuits,1311.18,0.17,369.82,1681,28.205128205128204,East,Namakkal
OD7176,Ram,2017-11-22,2017,November,11,22,Beverages,Soft Drinks,1234.53,0.28,184.47,1419,14.942528735632186,East,Namakkal
OD7177,Shah,2017-11-11,2017,November,11,11,Bakery,Biscuits,2203.11,0.16,217.89,2421,9.890109890109889,East,Krishnagiri
OD7178,Sharon,2017-07-22,2017,July,7,22,Fruits & Veggies,Organic Vegetables,1590.4,0.2,649.6,2240,40.845070422535215,East,Tirunelveli
OD7179,Harish,2016-07-09,2016,July,7,9,Food Grains,Dals & Pulses,604.8,0.24,235.2,840,38.88888888888889,East,Cumbum
OD7180,Sabeela,2016-11-26,2016,November,11,26,"Eggs, Meat & Fish",Fish,601.15,0.17,491.85,1093,81.81818181818183,East,Trichy
OD7181,Yusuf,2018-11-19,2018,November,11,19,Snacks,Noodles,467.28,0.1,63.72,531,13.636363636363638,East,Nagercoil
OD7182,Yusuf,2015-11-20,2015,November,11,20,Food Grains,Organic Staples,1222.5,0.3,407.5,1630,33.33333333333333,East,Bodi
OD7183,Amrish,2015-12-02,2015,December,12,2,Oil & Masala,Spices,822.3199999999999,0.12,259.68,1082,31.578947368421055,East,Karur
OD7184,Alan,2016-11-26,2016,November,11,26,Oil & Masala,Spices,1256.4,0.12,139.6,1396,11.11111111111111,East,Perambalur
OD7185,Sudeep,2018-12-24,2018,December,12,24,Oil & Masala,Edible Oil & Ghee,591.24,0.27,166.76,758,28.205128205128204,East,Vellore
OD7186,Anu,2016-03-08,2016,March,3,8,"Eggs, Meat & Fish",Mutton,817.86,0.17,133.14,951,16.279069767441857,East,Virudhunagar
OD7187,Roshan,2018-12-20,2018,December,12,20,Bakery,Breads & Buns,786.72,0.35,107.28,894,13.636363636363635,East,Cumbum
OD7188,Yadav,2018-02-13,2018,February,2,13,Food Grains,Dals & Pulses,1202.67,0.21,540.33,1743,44.927536231884055,East,Dharmapuri
OD7189,Muneer,2018-06-26,2018,June,6,26,Snacks,Noodles,676.06,0.23,201.94,878,29.870129870129876,East,Dharmapuri
OD7190,Arutra,2016-08-09,2016,August,8,9,Bakery,Breads & Buns,1834.83,0.22,274.17,2109,14.942528735632186,East,Nagercoil
OD7191,Jonas,2018-09-18,2018,September,9,18,"Eggs, Meat & Fish",Fish,667.88,0.17,464.12,1132,69.49152542372882,East,Pudukottai
OD7192,Jackson,2018-02-16,2018,February,2,16,Food Grains,Dals & Pulses,1042.01,0.13,276.99,1319,26.58227848101266,East,Namakkal
OD7193,Alan,2016-01-12,2016,January,1,12,"Eggs, Meat & Fish",Mutton,764.4,0.16,75.6,840,9.89010989010989,East,Kanyakumari
OD7194,Malik,2015-09-28,2015,September,9,28,Oil & Masala,Edible Oil & Ghee,1106,0.29,294,1400,26.582278481012654,East,Tenkasi
OD7195,Shah,2017-10-29,2017,October,10,29,Snacks,Cookies,1157.78,0.23,428.22,1586,36.986301369863014,East,Tirunelveli
OD7196,Sharon,2016-09-07,2016,September,9,7,Fruits & Veggies,Organic Fruits,368.9,0.2,226.1,595,61.29032258064516,East,Krishnagiri
OD7197,Malik,2017-11-13,2017,November,11,13,Snacks,Chocolates,813.15,0.26,437.85,1251,53.846153846153854,East,Pudukottai
OD7198,Akash,2017-11-11,2017,November,11,11,Oil & Masala,Edible Oil & Ghee,1104.15,0.25,194.85,1299,17.64705882352941,East,Salem
OD7199,Rumaiza,2017-10-13,2017,October,10,13,Food Grains,Rice,1410.3600000000001,0.25,633.64,2044,44.927536231884055,East,Namakkal
OD7200,Yusuf,2017-02-21,2017,February,2,21,Fruits & Veggies,Fresh Vegetables,1374.3,0.1,152.7,1527,11.11111111111111,East,Bodi
OD7201,Vince,2016-05-23,2016,May,5,23,Fruits & Veggies,Organic Fruits,1347.03,0.19,315.97,1663,23.45679012345679,East,Trichy
OD7202,Shree,2017-04-01,2017,April,4,1,"Eggs, Meat & Fish",Mutton,1796.95,0.17,368.05,2165,20.481927710843372,East,Krishnagiri
OD7203,Ravi,2016-07-06,2016,July,7,6,Beverages,Soft Drinks,773.41,0.12,95.59,869,12.359550561797754,East,Tirunelveli
OD7204,Willams,2017-10-21,2017,October,10,21,Beverages,Soft Drinks,1541.98,0.18,251.02,1793,16.27906976744186,East,Karur
OD7205,Krithika,2015-09-23,2015,September,9,23,"Eggs, Meat & Fish",Chicken,1720.62,0.34,457.38,2178,26.58227848101266,East,Krishnagiri
OD7206,Malik,2016-09-18,2016,September,9,18,Oil & Masala,Spices,846.6,0.11,173.4,1020,20.481927710843372,East,Karur
OD7207,Yusuf,2016-11-26,2016,November,11,26,Bakery,Biscuits,544.5,0.3,60.5,605,11.11111111111111,East,Vellore
OD7208,Ganesh,2016-10-02,2016,October,10,2,Snacks,Cookies,724.08,0.1,137.92,862,19.047619047619044,East,Viluppuram
OD7209,Krithika,2016-09-07,2016,September,9,7,Fruits & Veggies,Fresh Fruits,2094.36,0.31,157.64,2252,7.526881720430106,East,Kanyakumari
OD7210,James,2018-07-23,2018,July,7,23,Beverages,Soft Drinks,655.9,0.28,281.1,937,42.85714285714286,East,Perambalur
OD7211,Vince,2015-12-28,2015,December,12,28,Bakery,Biscuits,1525.16,0.24,150.84,1676,9.89010989010989,East,Krishnagiri
OD7212,Ramesh,2018-09-02,2018,September,9,2,Oil & Masala,Spices,647.52,0.23,488.48,1136,75.43859649122807,East,Ramanadhapuram
OD7213,Akash,2018-06-03,2018,June,6,3,Oil & Masala,Spices,1695.06,0.1,275.94,1971,16.27906976744186,East,Bodi
OD7214,Ravi,2015-03-17,2015,March,3,17,Snacks,Noodles,1935.9,0.1,454.1,2390,23.456790123456788,East,Pudukottai
OD7215,Mathew,2015-11-20,2015,November,11,20,Fruits & Veggies,Fresh Vegetables,546,0.14,154,700,28.205128205128204,East,Coimbatore
OD7216,Veronica,2015-04-01,2015,April,4,1,Beverages,Health Drinks,836.94,0.3,236.06,1073,28.205128205128204,East,Bodi
OD7217,Arutra,2017-11-25,2017,November,11,25,Oil & Masala,Masalas,688.5,0.2,76.5,765,11.11111111111111,East,Tirunelveli
OD7218,Adavan,2018-06-26,2018,June,6,26,Bakery,Breads & Buns,666.6,0.22,343.4,1010,51.515151515151516,East,Ooty
OD7219,Anu,2017-12-12,2017,December,12,12,Snacks,Noodles,763.86,0.24,553.14,1317,72.41379310344827,East,Kanyakumari
OD7220,Shree,2018-12-05,2018,December,12,5,Fruits & Veggies,Fresh Fruits,391.23,0.19,175.77,567,44.927536231884055,East,Nagercoil
OD7221,Sharon,2017-08-23,2017,August,8,23,Food Grains,Rice,1768.8,0.23,241.2,2010,13.636363636363635,East,Madurai
OD7222,Surya,2018-07-08,2018,July,7,8,Bakery,Breads & Buns,1479.56,0.33,94.44,1574,6.382978723404255,East,Krishnagiri
OD7223,Verma,2015-11-17,2015,November,11,17,"Eggs, Meat & Fish",Fish,817,0.27,133,950,16.27906976744186,East,Krishnagiri
OD7224,Ravi,2017-11-13,2017,November,11,13,Beverages,Health Drinks,356.25,0.34,268.75,625,75.43859649122807,East,Ramanadhapuram
OD7225,Hussain,2017-10-30,2017,October,10,30,Beverages,Soft Drinks,1121.12,0.23,334.88,1456,29.870129870129876,East,Bodi
OD7226,Jonas,2018-06-10,2018,June,6,10,Snacks,Cookies,1115.73,0.28,501.27,1617,44.927536231884055,East,Ooty
OD7227,Haseena,2017-10-13,2017,October,10,13,Snacks,Chocolates,2194.5,0.25,115.5,2310,5.263157894736842,East,Kanyakumari
OD7228,Anu,2017-08-23,2017,August,8,23,Fruits & Veggies,Organic Fruits,637.64,0.14,201.36,839,31.578947368421055,East,Chennai
OD7229,Esther,2016-10-02,2016,October,10,2,Snacks,Noodles,953.5799999999999,0.18,428.42,1382,44.92753623188406,East,Karur
